Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America and the Caribbean (IDA and IBRD countries),TLA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.205281916,0.220591231,0.230416425,0.241610774,0.254375948,0.258296527,0.260848283,0.267682392,0.266172209,0.259958593,0.257400756,0.255563237,0.244938653,0.236744679,0.228132576,0.215043682,0.205726951,0.197323934,0.189963614,0.183895312,0.177259938,0.1749722,0.174305686,0.17246164,0.166017656,0.164856703,
Timor-Leste,TLS,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East and North Africa (IDA and IBRD countries),TMN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.100331866,0.101004183,0.101680832,0.102345794,0.103313988,0.103905044,0.104448449,0.104646723,0.104550245,0.104488758,0.104141704,0.10381982,0.103226756,0.102945014,0.102379844,0.102121156,0.101865401,0.101600919,0.101647028,0.101687672,0.101715532,0.101738729,0.102110605,0.102134467,0.102160044,
Tonga,TON,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA and IBRD),TSA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA and IBRD countries),TSS,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,2.228681434,2.544550393,2.909854996,3.263928569,3.627808458,3.961533412,4.224016666,4.378460749,4.45220092,4.436203365,4.308465478,4.124955132,3.91943559,3.684461463,3.441137559,3.205883203,3.012322305,2.818269144,2.67655409,2.55036443,2.453769338,2.379012385,2.296622882,2.251063707,2.20503052,2.149927568,
Trinidad and Tobago,TTO,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,
Tunisia,TUN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Turkey,TUR,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,3.6,4,4.3,4.5,4.6,4.6,4.5,4.3,4,3.8,3.6,3.4,3.2,3,2.9,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2,1.9,1.8,1.6,
Uganda,UGA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,7.6,7.1,6.5,5.8,5,4.3,3.6,3.1,2.7,2.5,2.4,2.5,2.6,2.7,2.9,3.1,3.3,3.5,3.6,3.8,3.8,3.8,3.7,3.6,3.4,3.2,
Ukraine,UKR,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.7,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,
Upper middle income,UMC,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
United States,USA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
St. Vincent and the Grenadines,VCT,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,
British Virgin Islands,VGB,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,
Vanuatu,VUT,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2,0.3,0.3,0.4,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
Samoa,WSM,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
South Africa,ZAF,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,1.3,2.1,3.5,5.3,7.7,10.5,13.6,16.4,18.8,20.6,21.5,21.7,21.3,20.4,19,17.5,16,14.5,13.3,12.3,11.7,11.3,11.2,11.2,11.4,11.6,
Zambia,ZMB,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,8.6,8.8,8.9,8.9,8.8,8.7,8.5,8.2,8,7.7,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.7,5.6,5.5,5.4,5.3,5.1,5,
Zimbabwe,ZWE,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,11.5,13.1,14.5,15.5,16.1,16.3,15.9,15.1,14,12.7,11.4,10.2,9.1,8.2,7.5,7,6.8,6.7,6.6,6.7,6.6,6.5,6.4,6.3,6.1,5.9,
