Country Name,Country Code,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Maldives,MDV,"Population ages 15-19, male (% of male population)",10.09728426,9.96021367,9.843262795,9.810867022,9.941687719,10.25886194,10.60325868,11.07914098,11.63851055,12.18513606,12.65286858,13.0051835,13.25827363,13.42704636,13.52248117,13.53880668,13.42618742,13.21761422,12.91902867,12.53181166,12.06298948,11.48959481,10.85017526,10.19692933,9.594987418,9.080590238
Maldives,MDV,"Population ages 15-19, female (% of female population)",10.39513845,10.31618125,10.23335752,10.19519318,10.27461618,10.50227218,10.82914279,11.29214599,11.83263887,12.35874044,12.80773232,13.13247372,13.34498632,13.44055141,13.42026806,13.28949885,13.08172678,12.76989748,12.36927155,11.90423559,11.3969014,10.86308907,10.30214907,9.738486673,9.20667168,8.731866071
Mali,MLI,"Population ages 20-24, female (% of female population)",8.304275808,8.398275731,8.506769341,8.621873037,8.735333457,8.843739813,8.89790375,8.947323472,8.990935693,9.029017401,9.063482951,9.067208928,9.065948654,9.055973541,9.033546268,8.998706638,8.918186971,8.834502518,8.755119309,8.692083672,8.653273183,8.584930773,8.547497248,8.533346989,8.532504142,8.541797571
Mali,MLI,"Population ages 20-24, male (% of male population)",8.490082077,8.611791983,8.748750767,8.892732593,9.034649613,9.170536021,9.239148973,9.301001295,9.355435512,9.402982121,9.445699522,9.446256134,9.440597111,9.425648443,9.397772087,9.356801855,9.263284027,9.166050583,9.073386338,8.998248277,8.94877405,8.857658127,8.801790729,8.772791619,8.759415465,8.758155884
Mali,MLI,"Population ages 15-19, male (% of male population)",11.07258529,11.13326712,11.19560061,11.25860609,11.32431377,11.39389426,11.36312137,11.35038384,11.34596474,11.33720116,11.31935554,11.2137595,11.10962423,11.01435982,10.93854772,10.8879461,10.79940763,10.74546465,10.71582884,10.69857464,10.6883305,10.62543094,10.59491969,10.59770994,10.63407711,10.70145385
Mali,MLI,"Population ages 15-19, female (% of female population)",10.55340058,10.60605092,10.65995786,10.7141678,10.77039329,10.82973695,10.80988854,10.80583598,10.80910328,10.80814539,10.79820441,10.71682622,10.63529287,10.56086904,10.50341507,10.46784666,10.4028857,10.36883009,10.35685057,10.3559441,10.36077547,10.31982848,10.30540139,10.31932649,10.36250225,10.43261713
Malta,MLT,"Population ages 20-24, female (% of female population)",6.351092224,6.194263678,6.193993374,6.311866524,6.477648454,6.646919494,6.839282898,7.039336394,7.217466507,7.338184998,7.380698051,7.225559859,6.971110077,6.670727533,6.398176672,6.194990013,5.939560113,5.643936602,5.341440325,5.073668798,4.906499243,5.246754993,5.707761464,6.211791227,6.645438382,6.935681864
Malta,MLT,"Population ages 20-24, male (% of male population)",6.876266123,6.700385711,6.702660881,6.835742357,7.020321114,7.204690971,7.408306365,7.619088339,7.805322581,7.92838068,7.967794654,7.929295814,7.797572273,7.617414764,7.460376836,7.368528281,7.382733522,7.415293511,7.422096036,7.360221245,7.215930743,7.125228342,7.001765802,6.85823958,6.713955949,6.580461975
Malta,MLT,"Population ages 15-19, male (% of male population)",7.507467982,7.681372022,7.892936836,8.099091898,8.239478038,8.28487739,8.229234088,8.059473355,7.833403093,7.639779633,7.529200453,7.490510289,7.528226974,7.606087753,7.660222084,7.654773729,7.539931258,7.332628594,7.062233826,6.771187025,6.490917796,6.381417855,6.290607387,6.201927946,6.09069924,5.945437802
Malta,MLT,"Population ages 15-19, female (% of female population)",6.880488061,7.043318215,7.239993483,7.431522711,7.563577316,7.608136966,7.566899742,7.42278798,7.22627019,7.055828426,6.959046096,6.79912171,6.718222096,6.68633334,6.649635585,6.572059036,6.309761843,6.184052095,6.259332637,6.498562501,6.794838411,6.970222288,6.995035688,6.900504356,6.745065139,6.568367162
Marshall Islands,MHL,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Population ages 20-24, female (% of female population)",8.943937907,8.962074241,8.987593098,9.016744023,9.044795099,9.07011706,9.09984066,9.124875772,9.143465073,9.153810967,9.155388386,9.15605455,9.148922709,9.136414784,9.123110898,9.11204701,9.073086254,9.043436149,9.021707457,9.005481822,8.993980872,8.976031337,8.962873846,8.955766686,8.956775046,8.967514077
Mauritania,MRT,"Population ages 20-24, male (% of male population)",9.225389595,9.234222513,9.252431004,9.27653478,9.302265963,9.328135017,9.359519344,9.387810182,9.409157101,9.4202034,9.42002992,9.420031788,9.408454015,9.389059164,9.368063135,9.34887744,9.29601181,9.253137442,9.219985465,9.195801335,9.180777738,9.161685895,9.151684648,9.148509199,9.149785164,9.154863173
Mauritania,MRT,"Population ages 15-19, male (% of male population)",11.07526466,11.05980613,11.05446574,11.05527455,11.05647978,11.05428968,11.02297675,10.98468657,10.9424989,10.90212451,10.8671009,10.83499921,10.80415821,10.77237706,10.73803211,10.70182085,10.65519206,10.62424726,10.60637232,10.59671998,10.59148788,10.56508628,10.54581792,10.53445405,10.5318343,10.53722895
Mauritania,MRT,"Population ages 15-19, female (% of female population)",10.67789328,10.6747917,10.67823153,10.68425946,10.68755801,10.68496479,10.66423293,10.63466831,10.60059285,10.569162,10.54445989,10.52403753,10.50816302,10.49164425,10.46950021,10.44078902,10.39994942,10.36760075,10.34522951,10.33463284,10.33525386,10.32535725,10.32780363,10.33961962,10.35615391,10.37385014
Mauritius,MUS,"Population ages 20-24, female (% of female population)",10.41976419,10.38531219,10.24952956,10.04509136,9.824140401,9.617613387,9.210588295,9.007631219,9.035943198,9.196749439,9.338961661,9.217596929,8.908554475,8.489198963,8.084422995,7.772214904,7.524717936,7.3719222,7.319503564,7.346401474,7.422625375,7.553985851,7.725640747,7.899513984,8.021467898,8.058090758
Mauritius,MUS,"Population ages 20-24, male (% of male population)",10.96128719,10.85033535,10.64571586,10.38309982,10.11606147,9.875909088,9.402725275,9.144632684,9.125107518,9.2502481,9.378940222,9.326848657,9.08742885,8.719214618,8.337496577,8.027172244,7.769404202,7.612319753,7.568213958,7.612468539,7.703474744,7.849848592,8.026522338,8.20072852,8.326276491,8.374612978
Mauritius,MUS,"Population ages 15-19, male (% of male population)",10.68970494,10.42690305,10.14439919,9.864638062,9.616187426,9.412212167,9.335208791,9.297205787,9.201967619,9.019544661,8.793086139,8.511138074,8.247729066,8.054771108,7.975335895,8.013136994,8.115649567,8.29665961,8.477624779,8.572810225,8.558015319,8.523291025,8.39183849,8.204887834,8.030128331,7.90645012
Mauritius,MUS,"Population ages 15-19, female (% of female population)",10.44167906,10.19872621,9.930314552,9.656491739,9.40275788,9.181766144,9.1214395,9.068494757,8.93207394,8.702106244,8.439645563,8.156148497,7.91294295,7.742683195,7.673557896,7.707158478,7.805409037,7.98326018,8.167616936,8.272500259,8.267116638,8.21717393,8.065630642,7.854875113,7.654368714,7.504372481
Mexico,MEX,"Population ages 20-24, female (% of female population)",9.554118355,9.790173106,10.08240083,10.36583745,10.55719372,10.61792622,10.50203214,10.31379487,10.11266021,9.944393518,9.818044789,9.685391886,9.544451474,9.402259162,9.26559167,9.140071606,9.064183012,8.994300035,8.933173813,8.883438543,8.845606007,8.821387021,8.805066893,8.793402857,8.78176684,8.766743765
Mexico,MEX,"Population ages 20-24, male (% of male population)",9.5529774,9.798928392,10.1049002,10.40591018,10.61752536,10.70057924,10.58820873,10.38422583,10.15503858,9.952539057,9.79073983,9.67248313,9.554183715,9.441636082,9.341020886,9.257387697,9.228769365,9.212975216,9.206380352,9.202902513,9.198179694,9.191751883,9.181182808,9.166435395,9.148025761,9.125957498
Mexico,MEX,"Population ages 15-19, male (% of male population)",12.28433149,12.22054358,12.04329293,11.79810159,11.54692281,11.32467202,11.07384092,10.85947507,10.68288719,10.54495989,10.44344537,10.33365634,10.24707445,10.18074797,10.12772162,10.08349514,10.05566087,10.02446542,9.990116893,9.952932744,9.911950571,9.862230241,9.80730794,9.743647702,9.665839085,9.571248028
Mexico,MEX,"Population ages 15-19, female (% of female population)",12.08821334,12.01209731,11.81994487,11.55576074,11.28023799,11.02822569,10.80756029,10.62154489,10.46673405,10.33930968,10.23222919,10.07260384,9.9295954,9.807803439,9.709598602,9.634225619,9.590425696,9.556463339,9.528846159,9.501881655,9.470671569,9.435995072,9.396190019,9.346182829,9.27895972,9.190936926
"Micronesia, Fed. Sts.",FSM,"Population ages 20-24, female (% of female population)",9.295110186,9.155148476,8.94184168,8.712016711,8.527520899,8.452043592,8.579937422,8.652221263,8.680060083,8.709064575,8.792368887,9.058450145,9.480620302,9.975318018,10.40376517,10.69308826,10.74751055,10.637349,10.44371132,10.30217353,10.29791597,10.38612022,10.56023406,10.79192087,11.01307704,11.18743867
"Micronesia, Fed. Sts.",FSM,"Population ages 20-24, male (% of male population)",9.183342128,8.873632353,8.538888461,8.255155947,8.075930704,8.045182531,8.345391405,8.57768607,8.745634459,8.866318968,8.997131509,9.313002434,9.719401883,10.16695601,10.58897475,10.94722799,11.14934618,11.27889809,11.35881303,11.42560815,11.51039698,11.54340836,11.54354808,11.52838757,11.51347901,11.50999813
"Micronesia, Fed. Sts.",FSM,"Population ages 15-19, male (% of male population)",11.56593741,11.2676335,11.12888306,11.21054314,11.49834132,11.90134056,11.91216901,11.9461338,12.08527357,12.33781682,12.63606943,12.72955233,12.80044305,12.85967569,12.92934521,13.01882597,12.92386674,12.8431794,12.79932388,12.80784462,12.86200378,12.74446756,12.65633856,12.59115491,12.53473004,12.46495982
"Micronesia, Fed. Sts.",FSM,"Population ages 15-19, female (% of female population)",11.35856514,11.10719688,10.93901454,10.93091081,11.12033515,11.46465319,11.50902854,11.66022006,11.92264363,12.20397645,12.40432832,12.36634299,12.21290213,12.01442947,11.89192279,11.91269385,11.83381806,11.88606441,12.05028598,12.2675777,12.48841657,12.50247006,12.49555213,12.47211199,12.43500867,12.37880275
Middle East & North Africa,MEA,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Population ages 20-24, female (% of female population)",6.356247581,6.329752942,6.454552607,6.670469674,6.888675051,7.063511602,7.232987472,7.388985025,7.554219778,7.755787937,7.998747214,8.230725021,8.460319575,8.688690659,8.913278721,9.125397711,9.192018076,9.307460966,9.448287703,9.547922661,9.548373955,9.460263915,9.182641361,8.740393697,8.221852854,7.709989125
Moldova,MDA,"Population ages 20-24, male (% of male population)",7.070318096,7.061851493,7.16487368,7.333281547,7.509041652,7.6694665,7.860207153,8.093741778,8.379883874,8.710457665,9.056033261,9.32365937,9.53421991,9.710330061,9.887597189,10.08297309,10.17448183,10.34620159,10.54290533,10.67066339,10.66427869,10.5738211,10.27013734,9.784484321,9.214755456,8.649856661
Moldova,MDA,"Population ages 15-19, male (% of male population)",8.204034303,8.304145888,8.41121361,8.544410623,8.716181529,8.921575061,9.196828931,9.441055278,9.645940616,9.837415147,10.04500763,10.23746863,10.4571574,10.64833848,10.72210823,10.62569805,10.39057025,10.02495811,9.561935471,9.072805314,8.607115868,8.092152797,7.585243492,7.114615226,6.690879156,6.311549043
Moldova,MDA,"Population ages 15-19, female (% of female population)",7.430916634,7.53438159,7.613727753,7.694961423,7.809571828,7.967958747,8.175583063,8.385939966,8.594540076,8.807723332,9.031245691,9.217515567,9.406182972,9.550239138,9.581704403,9.463414724,9.243583406,8.916415038,8.511730243,8.094447677,7.706533368,7.239947274,6.787654906,6.370275359,5.988727235,5.635535187
Monaco,MCO,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Population ages 20-24, female (% of female population)",9.728932522,9.724814285,9.797551802,9.910636643,10.00240457,10.03872125,10.03680244,9.983150083,9.921037708,9.89091928,9.89870397,9.902754279,9.902125551,9.929972271,10.03334344,10.23238741,10.5174908,10.89117109,11.25264896,11.45906012,11.43185343,11.16843133,10.70826402,10.11965994,9.512582524,8.959665412
Mongolia,MNG,"Population ages 20-24, male (% of male population)",9.830856808,9.828742643,9.904659154,10.01886507,10.10737939,10.13467221,10.1434231,10.09646618,10.03757362,10.02092707,10.06721233,10.13468111,10.22914372,10.36147125,10.54399795,10.77634457,11.04723422,11.36551328,11.65263305,11.79834378,11.74205753,11.47032857,11.0303578,10.47829076,9.90390327,9.367343024
Mongolia,MNG,"Population ages 15-19, male (% of male population)",11.25500576,11.15706214,11.053819,10.95264607,10.87661561,10.85124922,10.92314426,11.0005566,11.09935899,11.25501642,11.48573034,11.77745096,12.15221749,12.52070717,12.74254808,12.73564378,12.5128826,12.07896739,11.5038617,10.89628173,10.32352401,9.742795918,9.207625405,8.719908287,8.277309292,7.88416388
Mongolia,MNG,"Population ages 15-19, female (% of female population)",11.09127786,11.0069832,10.92481918,10.84893004,10.79235364,10.7682158,10.7923832,10.78547844,10.77599066,10.83341093,11.00743536,11.3044647,11.73309848,12.18086931,12.47012651,12.49797167,12.27733732,11.81619692,11.19847994,10.55515306,9.965977933,9.380352051,8.853159059,8.382434902,7.956847081,7.575207026
Montenegro,MNE,"Population ages 20-24, female (% of female population)",7.788241695,7.710081518,7.69700041,7.723755058,7.739200426,7.708168578,7.605402878,7.471129825,7.33830566,7.254549785,7.242810812,7.33376027,7.476494416,7.634950237,7.753726954,7.795728936,7.651957896,7.402812242,7.080830234,6.760400555,6.509639915,6.426284591,6.42520812,6.476338099,6.530967018,6.557159554
Montenegro,MNE,"Population ages 20-24, male (% of male population)",8.381747346,8.271716026,8.223773039,8.214889935,8.198295523,8.139014035,7.978062443,7.792339203,7.622271966,7.519353576,7.509833166,7.663852323,7.885280941,8.126877622,8.320329547,8.422696478,8.285965658,8.024598031,7.678366598,7.334472741,7.069660109,6.99997073,7.018415184,7.091090598,7.161054945,7.194763446
Montenegro,MNE,"Population ages 15-19, male (% of male population)",8.821963796,8.691626567,8.509101557,8.3071118,8.139900794,8.037742953,8.004736222,8.067827591,8.192541271,8.31323676,8.378319519,8.397080311,8.324013844,8.179153267,8.013197741,7.862746134,7.595633277,7.41260534,7.328024121,7.315518926,7.33627984,7.325512949,7.296606841,7.250557486,7.192455982,7.123938023
Montenegro,MNE,"Population ages 15-19, female (% of female population)",8.18851891,8.087737977,7.929078884,7.744983885,7.588803268,7.490771009,7.477311882,7.535267953,7.629768404,7.704539163,7.720748081,7.706417885,7.614299619,7.461916572,7.290254942,7.131943669,6.895870822,6.733473309,6.656495343,6.643206728,6.660680061,6.654832472,6.6373657,6.606035683,6.560677655,6.502827179
Morocco,MAR,"Population ages 20-24, female (% of female population)",9.653989823,9.553389858,9.435845087,9.323971632,9.244404509,9.211262846,9.228451766,9.268554466,9.326976908,9.404440805,9.506317876,9.640375744,9.788955891,9.92155933,9.997363951,9.998829832,9.967638971,9.857432631,9.697581172,9.535006762,9.399855578,9.285044287,9.190031832,9.093960527,8.966879227,8.796861466
Morocco,MAR,"Population ages 20-24, male (% of male population)",9.928426061,9.795113926,9.648887731,9.514267481,9.418121674,9.376286005,9.363941489,9.381649238,9.423773927,9.490744898,9.590235591,9.670528892,9.774586291,9.871074706,9.923980732,9.922889912,9.916245625,9.837539459,9.716752982,9.597851569,9.509196378,9.489341851,9.481895138,9.462370192,9.397375503,9.273774308
Morocco,MAR,"Population ages 15-19, male (% of male population)",11.06178988,10.97545697,10.92106488,10.91390453,10.96677553,11.07657138,11.12952937,11.24050649,11.37933809,11.48987912,11.53710571,11.40690408,11.22271549,11.02780621,10.87233998,10.77615427,10.65827316,10.5716065,10.50171853,10.41399517,10.28408452,10.06896058,9.807961999,9.521324523,9.236226801,8.97055929
Morocco,MAR,"Population ages 15-19, female (% of female population)",10.64310229,10.57907204,10.53537374,10.52527978,10.56342758,10.65038918,10.7270389,10.85254311,10.99296994,11.08985221,11.10798815,11.00814517,10.83333144,10.62632003,10.44080679,10.30068375,10.16523307,10.05562342,9.957010535,9.83724262,9.675287407,9.432971838,9.160760808,8.87554686,8.599435488,8.346781593
Mozambique,MOZ,"Population ages 20-24, female (% of female population)",8.270584082,8.530177948,8.721914552,8.83649051,8.887574315,8.895740892,8.883997724,8.900136548,8.933905167,8.968107831,8.991501504,8.967936051,8.95483315,8.943647521,8.923741229,8.889273927,8.791859508,8.692965109,8.609418446,8.562626026,8.561262335,8.564913946,8.60664496,8.677678182,8.765472293,8.860912949
Mozambique,MOZ,"Population ages 20-24, male (% of male population)",8.248390877,8.414832605,8.480117436,8.456290507,8.372440574,8.263615291,8.357417476,8.488920264,8.640272435,8.78496702,8.90746312,8.982244619,9.048089617,9.099118773,9.130981287,9.143451349,9.088442197,9.025398612,8.967698912,8.933392254,8.932206527,8.933488931,8.962151273,9.013270372,9.08059152,9.160088393
Mozambique,MOZ,"Population ages 15-19, male (% of male population)",11.36541334,11.27522438,11.14913684,11.00485866,10.8545126,10.70863071,10.77076781,10.83072428,10.88332336,10.91746564,10.92669206,10.87251105,10.80492861,10.73635603,10.68744672,10.66992203,10.6441667,10.65875199,10.70486479,10.77076144,10.84835655,10.90480924,10.97611722,11.05777238,11.14471142,11.23228842
Mozambique,MOZ,"Population ages 15-19, female (% of female population)",10.68395073,10.77439468,10.80042938,10.76463009,10.67841635,10.56230956,10.53854616,10.52783659,10.51701514,10.48774371,10.43257461,10.33759695,10.23113532,10.12761677,10.05403324,10.02640609,10.02105161,10.06480196,10.14102123,10.23075076,10.32384199,10.40241463,10.4894243,10.58009616,10.6718378,10.76285125
Myanmar,MMR,"Population ages 20-24, female (% of female population)",9.546742019,9.575312055,9.581225711,9.576655184,9.580630246,9.604795615,9.650489237,9.70177677,9.758020616,9.818856783,9.883432511,9.901313842,9.923663478,9.926416016,9.879392518,9.772115764,9.517624377,9.224752933,8.935165339,8.685916074,8.495321826,8.435476809,8.403236711,8.394815639,8.403364173,8.423179307
Myanmar,MMR,"Population ages 20-24, male (% of male population)",9.708115242,9.754305999,9.773753395,9.780471934,9.79615866,9.83391967,9.871827185,9.914374606,9.962166806,10.01694852,10.08043151,10.10995455,10.14787322,10.16900866,10.14130721,10.05359187,9.82981417,9.552070702,9.256363233,8.985058586,8.768818206,8.700309803,8.670154754,8.673716541,8.698765754,8.734491732
Myanmar,MMR,"Population ages 15-19, male (% of male population)",10.97021213,10.99025899,11.01748834,11.05969759,11.12280463,11.2034804,11.24539838,11.30484215,11.35656713,11.35876072,11.28753935,11.0758256,10.81123829,10.52455647,10.2567971,10.03256035,9.739759314,9.518551603,9.378415525,9.312551406,9.304239293,9.320897887,9.342649018,9.371656328,9.414352862,9.471997401
Myanmar,MMR,"Population ages 15-19, female (% of female population)",10.68202817,10.69235041,10.70845575,10.73804453,10.78742304,10.85422057,10.9038196,10.96443386,11.00998407,11.00009825,10.91309839,10.69138662,10.41526089,10.11528835,9.833723551,9.597128923,9.324778016,9.124605649,8.997443067,8.933236224,8.917107638,8.921575767,8.930818705,8.948377735,8.980478342,9.027279057
Namibia,NAM,"Population ages 20-24, female (% of female population)",9.304931651,9.363135383,9.431740848,9.499644434,9.551364925,9.579065206,9.602464508,9.622530804,9.634074006,9.631385157,9.611937577,9.5136814,9.420127836,9.35052082,9.327250146,9.359103997,9.380868207,9.437520805,9.522653632,9.6228008,9.726333686,9.830895316,9.926936108,10.00094494,10.03751958,10.02890554
Namibia,NAM,"Population ages 20-24, male (% of male population)",9.517386741,9.603863468,9.6953563,9.780948864,9.847730835,9.888550191,9.92724965,9.960825741,9.980031617,9.976002217,9.945336562,9.812971276,9.678625202,9.568335831,9.513895554,9.531951185,9.543882641,9.605318971,9.707647161,9.834120048,9.971456704,10.12291048,10.26452981,10.37971664,10.44910485,10.46367444
Namibia,NAM,"Population ages 15-19, male (% of male population)",11.50543417,11.50352264,11.48566283,11.44511411,11.37499857,11.27643203,11.18780156,11.07616857,10.95686334,10.85716226,10.79621655,10.79719979,10.86659989,10.99519022,11.1638203,11.35295503,11.46316759,11.59421148,11.72835123,11.83459476,11.8900961,11.83004131,11.7041185,11.52884755,11.33052477,11.1269498
Namibia,NAM,"Population ages 15-19, female (% of female population)",11.02218697,11.01597168,10.99179477,10.94640878,10.87911672,10.79351,10.7321459,10.65563969,10.57289732,10.50460702,10.46537651,10.48513812,10.553904,10.66204815,10.79456344,10.93784792,11.02531979,11.12419164,11.21666501,11.2757053,11.28332278,11.2124531,11.08493306,10.91563013,10.72763348,10.53705027
Nauru,NRU,"Population ages 20-24, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Population ages 20-24, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Population ages 15-19, male (% of male population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Population ages 15-19, female (% of female population)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Population ages 20-24, female (% of female population)",8.505283469,8.501298629,8.51550023,8.549763691,8.604492542,8.677077501,8.781747308,8.88540586,8.983892945,9.073294783,9.15198524,9.169858195,9.14662233,9.076854967,8.984835476,8.908785764,8.955020235,9.022998646,9.100027994,9.18278441,9.276689706,9.427559078,9.558694653,9.650744268,9.699103297,9.716995613
Nepal,NPL,"Population ages 20-24, male (% of male population)",8.676283156,8.81462478,8.967703713,9.125769682,9.276069806,9.405091614,9.287709681,9.157575942,9.032748777,8.929086321,8.855942092,8.679645413,8.436926049,8.143533213,7.840291699,7.581299977,7.7374602,7.907401742,8.054919774,8.162049591,8.234745297,8.421148416,8.609912816,8.805227692,9.021199724,9.268436979
Nepal,NPL,"Population ages 15-19, male (% of male population)",10.49641963,10.62810924,10.73516243,10.80668705,10.8412392,10.84542752,10.70845932,10.60135881,10.52911548,10.49781096,10.51177983,10.23976064,10.03608798,9.930515295,9.926230156,10.01364625,10.18049135,10.29734008,10.37794404,10.4569045,10.57789613,10.86163037,11.18573885,11.50957018,11.76688924,11.92065529
Nepal,NPL,"Population ages 15-19, female (% of female population)",9.973259654,10.0236215,10.09435644,10.17681577,10.26147205,10.34258572,10.40032174,10.44393592,10.4753774,10.50124822,10.52834704,10.44745142,10.39453451,10.38762496,10.43027203,10.5185626,10.61660287,10.71649145,10.8165498,10.91533349,11.01510555,11.03521779,11.04664622,11.0461451,11.01567831,10.94698946
Netherlands,NLD,"Population ages 20-24, female (% of female population)",8.30060589,8.112030043,7.862168212,7.56811865,7.258863172,6.955225035,6.679126109,6.410234664,6.160431182,5.946224805,5.778051464,5.685821819,5.641209433,5.631043928,5.638074417,5.651189063,5.683755897,5.730550111,5.780240895,5.822857432,5.85259447,5.880145259,5.8953625,5.897232418,5.8869282,5.865535282
Netherlands,NLD,"Population ages 20-24, male (% of male population)",8.843371673,8.636438948,8.36234036,8.039176707,7.698905755,7.366237575,7.058319063,6.765654959,6.500358106,6.276813134,6.103883767,5.996836303,5.942050067,5.927366255,5.93524623,5.954033124,5.987979757,6.036473534,6.08920293,6.136459198,6.172636827,6.213089216,6.241161221,6.254901142,6.253975549,6.238451753
Netherlands,NLD,"Population ages 15-19, male (% of male population)",7.465324999,7.148828407,6.840332213,6.555426065,6.312860584,6.123984322,6.007117399,5.947143995,5.932300246,5.942207982,5.962322465,6.003740294,6.049931903,6.096695645,6.140843361,6.179859332,6.215646524,6.242940703,6.257717574,6.255507252,6.235281432,6.220915134,6.184491841,6.135138105,6.088494721,6.054191676
